,title,view_num,url
191,Guard recovery technique for taller BJJ players,5800.0,https://www.youtube.com/watch?v=wVLN3RTzskM
47,A Completely Legal White Belt Submission That You Should Not Neglect,5700.0,https://www.youtube.com/watch?v=dac2rxI1Gv0
238,Simple and Effective Grip to Increase Your Triangles in BJJ,5700.0,https://www.youtube.com/watch?v=aFKvbSEaneY
64,Get Ready to Arm Bar Everyone in the Gym With This Effective Technique,5600.0,https://www.youtube.com/watch?v=TGWGneDI-a0
42,Create Some Serious Pressure With This BJJ Technique,5500.0,https://www.youtube.com/watch?v=_LLTbd1EnM4
129,High % BJJ Darce Choke (with Bellator Top Contender and ADCC vet John Salter),5500.0,https://www.youtube.com/watch?v=WfpKECBortA
189,Great concept to make it past the open Guard in BJJ,5500.0,https://www.youtube.com/watch?v=QrV2QBhXzdw
49,Jiu-Jitsu Submission Escapes- 5 Ways To Escape The Armbar,5500.0,https://www.youtube.com/watch?v=HGAhYsHyOlY
51,Passing the Half Guard with Pressure in BJJ,5300.0,https://www.youtube.com/watch?v=W2vjy3LQexM
32,2 Techniques to End Guard Pullers Forever,5300.0,https://www.youtube.com/watch?v=Yn8x62U6QHs
43,One Jiu-Jitsu Tip That Will Help You Finish Chokes,5300.0,https://www.youtube.com/watch?v=1_qYP2J1LgE
152,Hit This on Opponents Standing in Guard,5000.0,https://www.youtube.com/watch?v=IsgBoD2gM54
96,My #1 Escape  to the Kesa Gatame,5000.0,https://www.youtube.com/watch?v=aSF633klG8k
34,Simple Gi Hack That Will Keep Your Pants on Forever + (flow rolling skit),4900.0,https://www.youtube.com/watch?v=bR-O43tF1rU
179,Jiujitsu is not realistic?,4900.0,https://www.youtube.com/watch?v=QrFb6C3j3ok
17,Shutting Down The Most Powerful Guard Pass In Jiu Jitsu,4900.0,https://www.youtube.com/watch?v=1BtYm9RSizE
105,How To Defend a Chair Attack Against an Angry Coach,4800.0,https://www.youtube.com/watch?v=y05l38NIV-w
58,What I Did to Improve When I First Started Jiu-Jitsu,4800.0,https://www.youtube.com/watch?v=ZZXxz4ksxFo
121,My First Ever BJJ Tournament Match!,4700.0,https://www.youtube.com/watch?v=H7tUSQc6ewk
48,The Perfect Position to Finish a Fight and an Easy But Powerful Choke,4700.0,https://www.youtube.com/watch?v=Mn_c_oaxXCA
204,Failed Triangle Sweep {great for basic counter},4700.0,https://www.youtube.com/watch?v=LLJM2Vn11WU
102,Finish the Triangle Choke On Any Body Type With This Tip From Chad Hardy,4700.0,https://www.youtube.com/watch?v=RkRhoJcLKh8
143,Tricky submission from Knee Shield,4600.0,https://www.youtube.com/watch?v=xAqixyvW0r8
81,Today We Go HIGH Flying (the Flying Triangle choke),4600.0,https://www.youtube.com/watch?v=WJdHiNPlRLY
108,Higher Belts Keep Hitting Me With This!,4600.0,https://www.youtube.com/watch?v=TlLfefhhwi0
92,Maintaining Top Position on Much Bigger Opponents,4500.0,https://www.youtube.com/watch?v=VijuMp01X2c
228,Fast BJJ Gi Choke Off Of The Sprawl,4400.0,https://www.youtube.com/watch?v=k_0OLa6QNpQ
99,The Wrestling Ankle Pick Mixed with a BJJ Guard Pass,4300.0,https://www.youtube.com/watch?v=2TnkWzIcY4Q
192,White Belt Second Chance Scissor Sweep,4300.0,https://www.youtube.com/watch?v=LDHDDbSeGHQ
216,Smooth Butterfly Guard Triangle setup,4200.0,https://www.youtube.com/watch?v=8tjesLNKk2I
71,Shutting Down One of the Best White Belt Sweeps,4200.0,https://www.youtube.com/watch?v=E5LoAB3HLjU
140,BIG NEWS! (What is no liabilities???),4100.0,https://www.youtube.com/watch?v=AfvvIq4ub5I
31,2 Ways To Get The Tap When Your Standard Submissions Won’t Work,4100.0,https://www.youtube.com/watch?v=CfBg_Lzo_zs
24,Two of my Favorite Options Off of the BJJ Bump Sweep From Closed Guard,4100.0,https://www.youtube.com/watch?v=QerYIaY60AE
125,"Chad ""the Beast"" Hardy  Wasington DC open",4100.0,https://www.youtube.com/watch?v=tp8uuYW1TMg
155,Make Your Opponent Suffer With This Pass,4000.0,https://www.youtube.com/watch?v=BOg6DLSDo4g
46,This is a Unique Submission For Lanky Jiu-Jitsu Grapplers,3900.0,https://www.youtube.com/watch?v=cv5bUW7Zd2s
138,Timing is key to this takedown,3800.0,https://www.youtube.com/watch?v=ZdCJCVLzwAM
148,Sneaky backtake (Adams last chance?!?!),3800.0,https://www.youtube.com/watch?v=mtTafPtMwOA
95,I learned This Submission Setup From Doing MMA,3700.0,https://www.youtube.com/watch?v=lHr4iYzDMYc
50,This Drill Will Save You From Getting a Catastrophic Knee Injury in jiu-jitsu,3700.0,https://www.youtube.com/watch?v=TevEvK8UOAE
217,"Chad ""The Beast"" Hardy Super Fight And Memphis Fuji",3600.0,https://www.youtube.com/watch?v=Als4HwADRok
165,Amazing Pass For Taller Grapplers With Backtake,3600.0,https://www.youtube.com/watch?v=pJDu0HTyCv4
255,Breaking the frame in BJJ,3500.0,https://www.youtube.com/watch?v=sSKZEUNxUOo
85,One Defense Against the Double Leg Takedown,3500.0,https://www.youtube.com/watch?v=hJz0kZ8to7E
35,BAD Coaching You Hear From Parents In BJJ,3400.0,https://www.youtube.com/watch?v=kBOBxRGMmp0
88,Crush Your Opponents with This Position in BJJ or MMA,3400.0,https://www.youtube.com/watch?v=HASzRAahvb4
37,Save Your Wrist on the Darce Choke and How the Anaconda Choke is Different,3300.0,https://www.youtube.com/watch?v=2FwrOrzR3kk
112,Transitioning to X-Guard From a Failed Closed Guard Sweep,3300.0,https://www.youtube.com/watch?v=uX7Ri5p42tI
196,When You're Not Ready For Leg Locks!,3200.0,https://www.youtube.com/watch?v=Pa-4tUTKnoQ
16,This Is a Fun Guard Pass That I’ve Been Playing Around With Again In Jiu Jitsu,3200.0,https://www.youtube.com/watch?v=WpRj3LQXcjk
84,A Straight Arm Bar Counter That Can Change The Momentum Of The Roll,3200.0,https://www.youtube.com/watch?v=iPTzNp7A6s0
110,When They Stop Your Omoplata What Do You Do Next?,3200.0,https://www.youtube.com/watch?v=nLaZHV4TxDw
157,Recover back control with this!,3200.0,https://www.youtube.com/watch?v=f7COM1yEsRg
22,One of The Easiest  X-Guard Sweeps To Pick Up in Jiu-Jitsu,3100.0,https://www.youtube.com/watch?v=jrRwsjf6GX0
226,"Chad ""The Beast"" Hardy absolute division",3100.0,https://www.youtube.com/watch?v=_o2yxuV0ibs
227,Easy Submission After Shutting Down The Over Under Pass,3100.0,https://www.youtube.com/watch?v=nuU39-E5nuo
83,You May Be Making This Mistake On Your Scissor Sweep,3100.0,https://www.youtube.com/watch?v=RzfdjGEFRQY
187,This Variation will save you!,3000.0,https://www.youtube.com/watch?v=GL592fYnevY
18,Defending Basic Sweeps from the Guard in Jiu-Jitsu,3000.0,https://www.youtube.com/watch?v=KojrL7gG-As
103,"Reading Random Comments! (Chad fights Chewy, talk of mullets, and new things to come)",3000.0,https://www.youtube.com/watch?v=7gnzVgi_Pqs
41,Preventing the Leg Weave Pass With a Simple Counter,2900.0,https://www.youtube.com/watch?v=3yIZrATzw_4
215,Get more taps with the BJJ triangle Choke using this!,2800.0,https://www.youtube.com/watch?v=dYRNtqp4hik
40,Controlling the Jiu-Jitsu Turtle Position and Two Sneaky Technique to Watch Out For,2800.0,https://www.youtube.com/watch?v=YqKEOyXpzIU
233,"Simple, Easy, Effective Butterfly Guard Sweep",2700.0,https://www.youtube.com/watch?v=M4oUPqwqp3w
54,Attacking With Your Opponents Lapel to Secure a Vicious Choke,2700.0,https://www.youtube.com/watch?v=7-QmqpW5yhE
175,Stop your legs from gassing when finishing triangles,2700.0,https://www.youtube.com/watch?v=ZdzqJV103Qo
137,Easy Leglock setup from overhook-X,2600.0,https://www.youtube.com/watch?v=ppmFPEcyZ-M
