,title,view_num,url,tokenized_title,detokenized_title
39,Yuri Simoes Belt Grip Backroll Sweep from Half Guard | BJJ LIBRARY,29000.0,https://www.youtube.com/watch?v=tyYwVB7z4GA,"['yuri', 'simoes', 'belt', 'grip', 'backroll', 'sweep', 'from', 'half', 'guard', '|', 'bjj', 'library']",yuri simoes belt grip backroll sweep from half guard | bjj library
71,Wilson Reis Butterfly Sweep to Calf Slicer (BJJLIBRARY.COM),23000.0,https://www.youtube.com/watch?v=DSOIGhrI9ik,"['wilson', 'reis', 'butterfly', 'sweep', 'to', 'calf', 'slicer', '(', 'bjjlibrary.com', ')']",wilson reis butterfly sweep to calf slicer ( bjjlibrary.com )
85,Spider Lasso Guard to Spinning Omoplata Sweep by Jackson Sousa,23000.0,https://www.youtube.com/watch?v=ZYYbJ0t5xvU,"['spider', 'lasso', 'guard', 'to', 'spin', 'omoplata', 'sweep', 'jackson', 'sousa']",spider lasso guard to spin omoplata sweep jackson sousa
124,Marcelo Garcia - Butterfly Sweep from Open Guard - BJJ Weekly #069,240000.0,https://www.youtube.com/watch?v=nYdoNA38q30,"['marcelo', 'garcia', '-', 'butterfly', 'sweep', 'from', 'open', 'guard', '-', 'bjj', 'weekly', '#', '069']",marcelo garcia - butterfly sweep from open guard - bjj weekly # 069
122,Marcelo Garcia - 2 on 1 Hook Sweep - BJJ Weekly #071,200000.0,https://www.youtube.com/watch?v=1Yijz9ICItE,"['marcelo', 'garcia', '-', '2', 'on', '1', 'hook', 'sweep', '-', 'bjj', 'weekly', '#', '071']",marcelo garcia - 2 on 1 hook sweep - bjj weekly # 071
146,Emily Kwok - Sickle Sweep from Open Guard - BJJ Weekly #056,110000.0,https://www.youtube.com/watch?v=MV0iZDE1izc,"['emily', 'kwok', '-', 'sickle', 'sweep', 'from', 'open', 'guard', '-', 'bjj', 'weekly', '#', '056']",emily kwok - sickle sweep from open guard - bjj weekly # 056
123,Marcelo Garcia - Butterfly Sweep V.2 - BJJ Weekly #070,100000.0,https://www.youtube.com/watch?v=Mo2vJ0_xb1U,"['marcelo', 'garcia', '-', 'butterfly', 'sweep', 'v.2', '-', 'bjj', 'weekly', '#', '070']",marcelo garcia - butterfly sweep v.2 - bjj weekly # 070
78,Robson Moura‪ - Reverse De LA Riva Sweep - BJJ Weekly Issue #097‬,71000.0,https://www.youtube.com/watch?v=OEpvgCiyMKY,"['robson', 'moura\u202a', '-', 'reverse', 'de', 'la', 'riva', 'sweep', '-', 'bjj', 'weekly', 'issue', '#', '097\u202c']",robson moura‪ - reverse de la riva sweep - bjj weekly issue # 097‬
50,‪Braulio Estima - Sweep From Guard - BJJ Weekly Issue #113,71000.0,https://www.youtube.com/watch?v=FVFTaIjuzbE,"['\u202abraulio', 'estima', '-', 'sweep', 'from', 'guard', '-', 'bjj', 'weekly', 'issue', '#', '113']",‪braulio estima - sweep from guard - bjj weekly issue # 113
114,Ricardo De La Riva - DLR Hook Sweep - BJJ Weekly #076,63000.0,https://www.youtube.com/watch?v=507GRtEoPec,"['ricardo', 'de', 'la', 'riva', '-', 'dlr', 'hook', 'sweep', '-', 'bjj', 'weekly', '#', '076']",ricardo de la riva - dlr hook sweep - bjj weekly # 076
118,Ricardo De La Riva - DLR Sweep V 2.0 - BJJ Weekly #074,62000.0,https://www.youtube.com/watch?v=9An0G8heE-Q,"['ricardo', 'de', 'la', 'riva', '-', 'dlr', 'sweep', 'v', '2.0', '-', 'bjj', 'weekly', '#', '074']",ricardo de la riva - dlr sweep v 2.0 - bjj weekly # 074
190,De La Riva Sweep to Arm Bar - Robson Moura - BJJ Weekly #33,58000.0,https://www.youtube.com/watch?v=AOpTeT3K35Q,"['de', 'la', 'riva', 'sweep', 'to', 'arm', 'bar', '-', 'robson', 'moura', '-', 'bjj', 'weekly', '#', '33']",de la riva sweep to arm bar - robson moura - bjj weekly # 33
189,Robson Moura - De La Riva Guard Sweep - BJJ Weekly #034,52000.0,https://www.youtube.com/watch?v=VxwOiYSAduM,"['robson', 'moura', '-', 'de', 'la', 'riva', 'guard', 'sweep', '-', 'bjj', 'weekly', '#', '034']",robson moura - de la riva guard sweep - bjj weekly # 034
120,Ricardo De La Riva - Knee Lapel DLR Sweep - BJJ Weekly #073,47000.0,https://www.youtube.com/watch?v=75G5oYkq9CA,"['ricardo', 'de', 'la', 'riva', '-', 'knee', 'lapel', 'dlr', 'sweep', '-', 'bjj', 'weekly', '#', '073']",ricardo de la riva - knee lapel dlr sweep - bjj weekly # 073
212,BJJ Technique - Spider Guard Sweep - Vitor Shaolin Ribiero,45000.0,https://www.youtube.com/watch?v=oplKZlUapAg,"['bjj', 'technique', '-', 'spider', 'guard', 'sweep', '-', 'vitor', 'shaolin', 'ribiero']",bjj technique - spider guard sweep - vitor shaolin ribiero
218,BJJ Technique - Vitor Shaolin Ribiero - Spider Guard Sweep,44000.0,https://www.youtube.com/watch?v=8p0eMDpeyrY,"['bjj', 'technique', '-', 'vitor', 'shaolin', 'ribiero', '-', 'spider', 'guard', 'sweep']",bjj technique - vitor shaolin ribiero - spider guard sweep
49,Braulio Estima - Sweep From Guard Progression - BJJ Weekly Issue #114,32000.0,https://www.youtube.com/watch?v=Yv4tbNFNc6A,"['braulio', 'estima', '-', 'sweep', 'from', 'guard', 'progression', '-', 'bjj', 'weekly', 'issue', '#', '114']",braulio estima - sweep from guard progression - bjj weekly issue # 114
116,Ricardo De La Riva - DLR Sweep V 2.1 - BJJ Weekly #075,30000.0,https://www.youtube.com/watch?v=HFRmYppnveQ,"['ricardo', 'de', 'la', 'riva', '-', 'dlr', 'sweep', 'v', '2.1', '-', 'bjj', 'weekly', '#', '075']",ricardo de la riva - dlr sweep v 2.1 - bjj weekly # 075
27,Deep Half Guard Peek-A-Boo Sweep - Wilson Reis - BJJ Weekly #127,28000.0,https://www.youtube.com/watch?v=8zoKW576F2k,"['deep', 'half', 'guard', 'peek-a-boo', 'sweep', '-', 'wilson', 'reis', '-', 'bjj', 'weekly', '#', '127']",deep half guard peek-a-boo sweep - wilson reis - bjj weekly # 127
117,Vicente Junior - Sweep From Bottom Side  - BJJ Weekly #074,27000.0,https://www.youtube.com/watch?v=omHSQVvLp5k,"['vicente', 'junior', '-', 'sweep', 'from', 'bottom', 'side', '-', 'bjj', 'weekly', '#', '074']",vicente junior - sweep from bottom side - bjj weekly # 074
43,Mackenzie Dern - Fancy Omoplata Sweep - BJJ Weekly Issue #117,25000.0,https://www.youtube.com/watch?v=b6pqq_kaEuI,"['mackenzie', 'dern', '-', 'fancy', 'omoplata', 'sweep', '-', 'bjj', 'weekly', 'issue', '#', '117']",mackenzie dern - fancy omoplata sweep - bjj weekly issue # 117
136,Marcio Stambowsky - Macarrao Sweep - BJJ Weekly #062,20000.0,https://www.youtube.com/watch?v=hJ4BKCgs4mk,"['marcio', 'stambowsky', '-', 'macarrao', 'sweep', '-', 'bjj', 'weekly', '#', '062']",marcio stambowsky - macarrao sweep - bjj weekly # 062
208,"BJJ Technique - Andre ""Dedeco"" Almeida - Situp Guard Sweep",19000.0,https://www.youtube.com/watch?v=hnnSSt6AXGc,"['bjj', 'technique', '-', 'andre', '``', 'dedeco', ""''"", 'almeida', '-', 'situp', 'guard', 'sweep']",bjj technique - andre `` dedeco '' almeida - situp guard sweep
210,Jiu Jitsu Technique - Vitor Shaolin Ribiero - Spider Guard Sweep IV,17000.0,https://www.youtube.com/watch?v=Os1UrjcEbvc,"['jiu', 'jitsu', 'technique', '-', 'vitor', 'shaolin', 'ribiero', '-', 'spider', 'guard', 'sweep', 'iv']",jiu jitsu technique - vitor shaolin ribiero - spider guard sweep iv
62,JT Torres - Sneaky Sweep from X-Guard - BJJ Weekly Issue #105,16000.0,https://www.youtube.com/watch?v=LXkPogc07LQ,"['jt', 'torres', '-', 'sneaky', 'sweep', 'from', 'x-guard', '-', 'bjj', 'weekly', 'issue', '#', '105']",jt torres - sneaky sweep from x-guard - bjj weekly issue # 105
137,Marcio Stambowsky - Kimura Variation with Sweep - BJJ Weekly #061,15000.0,https://www.youtube.com/watch?v=rgu8BzzIMVQ,"['marcio', 'stambowsky', '-', 'kimura', 'variation', 'sweep', '-', 'bjj', 'weekly', '#', '061']",marcio stambowsky - kimura variation sweep - bjj weekly # 061
205,"BJJ Technique - Situp Guard Sweep - Andre ""Dedeco"" Almeida - BJJ Weekly Issue #026",13000.0,https://www.youtube.com/watch?v=a_rIV0RCoNw,"['bjj', 'technique', '-', 'situp', 'guard', 'sweep', '-', 'andre', '``', 'dedeco', ""''"", 'almeida', '-', 'bjj', 'weekly', 'issue', '#', '026']",bjj technique - situp guard sweep - andre `` dedeco '' almeida - bjj weekly issue # 026
90,"Emyr ""Shark"" Bussade - Sick and Simple Sweeps - BJJ Weekly Issue #091",13000.0,https://www.youtube.com/watch?v=rIoBCmtgIxg,"['emyr', '``', 'shark', ""''"", 'bussade', '-', 'sick', 'simple', 'sweep', '-', 'bjj', 'weekly', 'issue', '#', '091']",emyr `` shark '' bussade - sick simple sweep - bjj weekly issue # 091
38,Star Sweep - Drill for Skill - BJJ Weekly Issue #120,11000.0,https://www.youtube.com/watch?v=B7RPOfhWpXc,"['star', 'sweep', '-', 'drill', 'skill', '-', 'bjj', 'weekly', 'issue', '#', '120']",star sweep - drill skill - bjj weekly issue # 120
200,"Jiu Jitsu Sweeps - Sit Up Guard - Andre ""Dedeco"" Almeida - BJJ Weekly Issue 028",11000.0,https://www.youtube.com/watch?v=QOECZM0yx5M,"['jiu', 'jitsu', 'sweep', '-', 'sit', 'up', 'guard', '-', 'andre', '``', 'dedeco', ""''"", 'almeida', '-', 'bjj', 'weekly', 'issue', '028']",jiu jitsu sweep - sit up guard - andre `` dedeco '' almeida - bjj weekly issue 028
131,Marcio Stambowsky - Sweep to Arm Lock - BJJ Weekly #064,11000.0,https://www.youtube.com/watch?v=Vn9Wdt8CiMg,"['marcio', 'stambowsky', '-', 'sweep', 'to', 'arm', 'lock', '-', 'bjj', 'weekly', '#', '064']",marcio stambowsky - sweep to arm lock - bjj weekly # 064
216,Brazilian Jiu-Jitsu Technique - VITOR SHAOLIN RIBIERO - SPIDER GUARD SWEEPS II,9800.0,https://www.youtube.com/watch?v=4mAb8y51Z9Q,"['brazilian', 'jiu-jitsu', 'technique', '-', 'vitor', 'shaolin', 'ribiero', '-', 'spider', 'guard', 'sweep', 'ii']",brazilian jiu-jitsu technique - vitor shaolin ribiero - spider guard sweep ii
88,"Emyr ""Shark"" Bussade - Pretzel Sweep Secrets - BJJ Weekly Issue #092",9400.0,https://www.youtube.com/watch?v=_UEQA3SmzxI,"['emyr', '``', 'shark', ""''"", 'bussade', '-', 'pretzel', 'sweep', 'secrets', '-', 'bjj', 'weekly', 'issue', '#', '092']",emyr `` shark '' bussade - pretzel sweep secrets - bjj weekly issue # 092
168,BJJ Technique - Luigi Mondelli - Sweep to Omoplata - BJJ Weekly #045,9200.0,https://www.youtube.com/watch?v=XJy3_J6rGfE,"['bjj', 'technique', '-', 'luigi', 'mondelli', '-', 'sweep', 'to', 'omoplata', '-', 'bjj', 'weekly', '#', '045']",bjj technique - luigi mondelli - sweep to omoplata - bjj weekly # 045
165,BJJ Technique - Luigi Mondelli - Sweep Setup to Triangle - BJJ Weekly #046,8900.0,https://www.youtube.com/watch?v=2nkaOsfoLRA,"['bjj', 'technique', '-', 'luigi', 'mondelli', '-', 'sweep', 'setup', 'to', 'triangle', '-', 'bjj', 'weekly', '#', '046']",bjj technique - luigi mondelli - sweep setup to triangle - bjj weekly # 046
86,"Emyr ""Shark"" Bussade - Inverted Lawn Mower Sweep - BJJ Weekly Issue #093",7900.0,https://www.youtube.com/watch?v=yklheURmEuQ,"['emyr', '``', 'shark', ""''"", 'bussade', '-', 'invert', 'lawn', 'mower', 'sweep', '-', 'bjj', 'weekly', 'issue', '#', '093']",emyr `` shark '' bussade - invert lawn mower sweep - bjj weekly issue # 093
72,BJJ Power Play - Wrap the Arm & Sweep - BJJ Weekly Issue #100,7800.0,https://www.youtube.com/watch?v=YMtXobtGMIo,"['bjj', 'power', 'play', '-', 'wrap', 'arm', '&', 'sweep', '-', 'bjj', 'weekly', 'issue', '#', '100']",bjj power play - wrap arm & sweep - bjj weekly issue # 100
68,"BJJ Power Play - Bridge To Sweep with  ""Dedeco"" - BJJ Weekly Issue #101",6800.0,https://www.youtube.com/watch?v=F__KQxxLBOQ,"['bjj', 'power', 'play', '-', 'bridge', 'to', 'sweep', '``', 'dedeco', ""''"", '-', 'bjj', 'weekly', 'issue', '#', '101']",bjj power play - bridge to sweep `` dedeco '' - bjj weekly issue # 101
60,"BJJ Power Play - Lock the Foot Make the Sweep with  ""Dedeco"" - BJJ Weekly Issue #107",4500.0,https://www.youtube.com/watch?v=Qa3TY-lg8iY,"['bjj', 'power', 'play', '-', 'lock', 'foot', 'make', 'sweep', '``', 'dedeco', ""''"", '-', 'bjj', 'weekly', 'issue', '#', '107']",bjj power play - lock foot make sweep `` dedeco '' - bjj weekly issue # 107
18,MASTER'S MINDSET 003 - BUTTERFLY GUARD SWEEP,2100.0,https://www.youtube.com/watch?v=A2IzzCku_9c,"['master', ""'s"", 'mindset', '003', '-', 'butterfly', 'guard', 'sweep']",master 's mindset 003 - butterfly guard sweep
