,title,view_num,url,tokenized_title,detokenized_title
267,A Complex Butterfly Guard Pass But Very Efficient by Chris Yonkers,3100.0,https://www.youtube.com/watch?v=m4FyrWlQ68k,"['complex', 'butterfly', 'guard', 'pass', 'efficient', 'chris', 'yonkers']",complex butterfly guard pass efficient chris yonkers
29,What Is The Weakest Part Of The BJJ Over Under Pass - Question by Pablo,2300.0,https://www.youtube.com/watch?v=vipFDqy1Ixg,"['weakest', 'part', 'bjj', 'pass', '-', 'question', 'pablo']",weakest part bjj pass - question pablo
33,Basic Guard Passing,66000.0,https://www.youtube.com/watch?v=DZL7pmQjmyU,"['basic', 'guard', 'pass']",basic guard pass
20,Half Guard Passing System 101,33000.0,https://www.youtube.com/watch?v=KecNEObPVrA,"['half', 'guard', 'pass', 'system', '101']",half guard pass system 101
7,Smash Pass Guard Passing System,19000.0,https://www.youtube.com/watch?v=H0UiYBOByj0,"['smash', 'pass', 'guard', 'pass', 'system']",smash pass guard pass system
4,Bull Fighter (Toreando) Guard Passing System,14000.0,https://www.youtube.com/watch?v=gkk_FYrm7ig,"['bull', 'fighter', '(', 'toreando', ')', 'guard', 'pass', 'system']",bull fighter ( toreando ) guard pass system
32,Basic Standing Passes,13000.0,https://www.youtube.com/watch?v=4l0tPa3s4Qc,"['basic', 'stand', 'pass']",basic stand pass
17,Passing against the Knee Shield,12000.0,https://www.youtube.com/watch?v=fun-NONBM6Y,"['pass', 'against', 'knee', 'shield']",pass against knee shield
8,Complete Butterfly Guard Passing System,8200.0,https://www.youtube.com/watch?v=YG14zxjIlBU,"['complete', 'butterfly', 'guard', 'pass', 'system']",complete butterfly guard pass system
18,Passing against the Knee Shield,3300.0,https://www.youtube.com/watch?v=99WJACjM6YM,"['pass', 'against', 'knee', 'shield']",pass against knee shield
122,Leandro Lo - Torreada Pass from BJJ Library Seminar,340000.0,https://www.youtube.com/watch?v=HcrOBNTiYpg,"['leandro', 'lo', '-', 'torreada', 'pass', 'from', 'bjj', 'library', 'seminar']",leandro lo - torreada pass from bjj library seminar
101,De la Riva Guard Pass - Headquarters Position or Shin Pressure by Saulo Ribeiro,110000.0,https://www.youtube.com/watch?v=iLXmD9Us7vc,"['de', 'la', 'riva', 'guard', 'pass', '-', 'headquarter', 'position', 'shin', 'pressure', 'saulo', 'ribeiro']",de la riva guard pass - headquarter position shin pressure saulo ribeiro
84,X Pass to Torreando Guard Pass by Xande Ribeiro,100000.0,https://www.youtube.com/watch?v=xbLzrLzgTzs,"['x', 'pass', 'to', 'torreando', 'guard', 'pass', 'xande', 'ribeiro']",x pass to torreando guard pass xande ribeiro
